word_freq_make;word_freq_address;word_freq_all;word_freq_3d;word_freq_our;word_freq_over;word_freq_remove;word_freq_internet;word_freq_order;word_freq_mail;word_freq_receive;word_freq_will;word_freq_people;word_freq_report;word_freq_addresses;word_freq_free;word_freq_business;word_freq_email;word_freq_you;word_freq_credit;word_freq_your;word_freq_font;word_freq_000;word_freq_money;word_freq_hp;word_freq_hpl;word_freq_george;word_freq_650;word_freq_lab;word_freq_labs;word_freq_telnet;word_freq_857;word_freq_data;word_freq_415;word_freq_85;word_freq_technology;word_freq_1999;word_freq_parts;word_freq_pm;word_freq_direct;word_freq_cs;word_freq_meeting;word_freq_original;word_freq_project;word_freq_re;word_freq_edu;word_freq_table;word_freq_conference;char_freq_%3B;char_freq_%28;char_freq_%5B;char_freq_%21;char_freq_%24;char_freq_%23;capital_run_length_average;capital_run_length_longest;capital_run_length_total;Spam
0.0;0.0;0.0;0.0;0.73;0.0;0.0;0.0;0.0;0.0;0.0;0.36;1.1;0.0;0.0;0.36;0.0;0.0;3.69;0.0;0.73;0.0;0.0;0.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11900000000000001;0.0;0.23800000000000002;0.059000000000000004;0.0;2.93;29;211;1
0.12;0.12;0.24;0.0;1.34;0.12;0.0;0.12;0.0;0.0;0.36;0.85;0.0;0.0;0.0;0.24;0.24;0.0;2.33;0.0;0.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.98;0.0;0.0;0.0;0.12;0.0;0.0;0.0;0.0;0.12;0.0;0.0;0.0;0.063;0.021;0.0;0.042;0.042;0.0;2.351;69;254;1
0.0;0.0;0.1;0.0;0.2;0.1;0.0;0.0;0.0;0.0;0.0;2.04;0.2;0.1;0.0;0.0;0.81;0.0;0.0;0.0;0.0;0.0;0.2;0.0;2.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03;0.091;0.0;0.0;0.0;0.0;2.161;27;575;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.08;0.0;4.16;0.0;0.0;0.0;0.0;0.0;2.08;0.0;2.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.181;3;13;0
0.44;0.0;0.88;0.0;0.44;1.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44;1.76;0.0;2.2;0.0;2.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.222;0.0;0.0;0.444;0.37;0.0;2.4130000000000003;16;140;1
0.0;0.0;0.0;0.0;0.38;0.38;0.38;0.38;0.0;0.0;0.38;0.0;0.0;0.0;0.0;0.38;0.0;0.0;3.87;0.0;1.93;0.0;0.0;0.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12300000000000001;0.0;0.0;2.062;12;99;1
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.29;0.0;0.43;0.0;0.0;0.0;0.0;0.0;0.43;0.0;1.73;0.43;0.0;0.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.124;0.0;0.31;0.062;0.0;1.4769999999999999;8;65;1
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;5;0
0.0;0.0;0.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.65;0.0;0.55;0.0;0.0;0.0;0.0;0.0;0.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.55;0.0;0.0;0.0;0.0;0.0;1.1;0.55;0.0;0.0;0.0;0.0;0.092;0.0;0.0;0.0;0.0;1.84;5;46;0
0.0;0.0;0.16;0.0;0.16;0.0;0.16;0.0;0.65;0.16;0.16;0.0;0.0;0.0;0.0;1.64;0.0;0.65;0.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.066;0.0;0.9059999999999999;0.6629999999999999;0.0;5.289;52;1116;1
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.66;0.0;0.0;0.0;0.0;6.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.537;0.0;0.0;2.7769999999999997;12;25;1
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.163;0.0;0.0;0.0;0.0;1.5;5;24;0
0.0;0.0;0.4;0.0;0.4;0.2;0.0;0.0;0.0;1.01;0.2;0.4;0.0;0.0;0.0;0.2;0.4;0.2;0.8;0.0;0.4;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03;0.0;0.0;0.302;0.0;1.7269999999999999;11;190;1
0.0;0.0;0.34;0.0;0.34;0.0;0.0;0.0;0.34;0.0;0.0;0.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5830000000000002;6;95;0
0.0;0.8;0.0;0.0;0.6;0.0;0.0;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;1.8;0.0;2.2;1.8;0.0;2.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.06;0.0;0.0;2.55;43;227;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8880000000000001;5;17;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.05;1.05;0.0;3.15;0.0;2.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.05;0.0;0.0;0.0;0.0;0.365;0.0;0.365;0.182;0.0;3.343;28;107;1
0.36;0.29;0.36;0.0;0.0;0.58;0.07;0.14;0.66;1.25;0.14;1.39;0.58;1.1;0.14;0.14;0.0;0.0;2.35;0.0;1.25;0.07;0.58;0.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.319;0.266;0.27899999999999997;4.689;145;1163;1
0.0;0.0;0.21;0.0;0.21;0.0;0.0;0.0;0.0;0.0;0.0;0.84;0.0;0.0;0.0;0.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42;0.0;0.0;0.21;0.0;0.0;0.0;0.0;0.0;0.0;1.48;0.0;0.0;0.0;0.057;0.0;0.0;0.0;0.0;2.807;39;379;1
0.0;0.0;0.54;0.0;0.54;0.0;0.0;0.0;0.0;0.54;0.0;0.0;0.0;0.0;0.0;0.54;0.0;0.0;1.64;0.0;0.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.54;0.0;0.0;0.0;0.0;0.096;0.0;1.443;0.0;0.0;1.969;16;130;1
0.46;0.92;0.92;0.0;0.46;0.0;0.0;0.46;0.0;1.85;0.0;2.31;0.0;0.46;0.0;0.46;0.0;0.0;1.85;0.0;5.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.249;0.0;1.663;0.249;0.083;49.86600000000001;636;748;1
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.7;1.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.196;0.0;0.0;0.0;0.0;1.294;3;22;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.17;0.0;3.17;0.0;3.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.298;0.597;0.0;3.333;12;30;1
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.44;0.0;0.0;0.0;0.0;0.0;0.0;2.89;1.44;0.0;1.44;0.0;1.44;1.44;0.0;0.0;0.0;1.44;1.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.156;0.0;0.313;0.0;0.0;1.689;10;49;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5;0.0;0.0;0.0;0.0;7.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.142;5;15;0
1.0;0.0;0.33;0.0;0.66;0.66;0.0;0.0;0.0;0.0;0.0;0.33;0.66;0.0;0.0;0.66;0.66;0.0;2.33;0.0;0.33;0.0;1.66;0.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06;0.0;0.12;0.541;0.0;5.428;21;304;1
0.0;1.47;0.0;0.0;0.0;0.0;1.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.47;1.47;0.0;0.0;0.0;1.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33799999999999997;0.0;0.508;0.16899999999999998;0.16899999999999998;10.625;140;170;1
0.17;0.26;1.21;0.0;0.43;0.6;0.43;0.26;0.69;0.52;0.26;1.3;0.17;0.0;0.6;0.78;0.17;1.39;2.43;0.17;1.13;0.0;0.95;0.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08;0.0;0.0;0.0;0.0;0.08;0.0;0.0;0.0;0.0;0.10800000000000001;0.0;0.271;0.243;0.013000000000000001;6.395;583;1375;1
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2;0.0;2.4;0.0;0.0;0.0;0.0;0.0;0.0;4.81;0.0;1.2;0.0;0.0;0.0;0.0;0.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.22699999999999998;0.0;0.0;0.0;0.0;1.062;2;17;0
0.0;0.64;0.64;0.0;0.32;0.0;0.0;0.0;0.0;0.0;0.0;0.64;0.0;0.0;0.0;0.32;0.0;1.29;1.93;0.0;0.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.778;0.0;0.0;3.7560000000000002;61;278;1
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6890000000000001;0.0;0.0;0.0;0.0;1.666;3;10;0
0.0;0.0;0.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.78;0.0;0.0;0.0;0.0;0.0;0.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.78;0.0;0.0;0.0;0.0;0.401;0.0;0.133;0.0;0.0;1.565;4;36;0
0.0;0.0;0.0;0.0;0.96;0.0;0.96;0.0;0.0;0.48;0.48;0.96;0.0;0.0;0.0;1.44;0.0;0.0;3.36;0.0;0.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.149;0.0;0.149;0.07400000000000001;0.0;2.5860000000000003;44;150;1
0.0;0.0;0.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.55;0.55;0.0;0.0;0.0;0.0;0.0;0.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.55;0.0;0.0;0.0;0.087;0.0;0.0;0.0;0.0;2.54;47;94;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;4;0
0.0;0.0;0.0;0.0;2.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.08;2.04;2.04;2.04;2.04;2.04;2.04;2.04;0.0;2.04;2.04;2.04;0.0;0.0;0.0;2.04;0.0;4.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6709999999999999;0.0;0.0;0.0;0.0;2.5;11;35;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.46;0.29;0.0;0.58;0.0;0.0;0.0;0.0;0.0;0.0;0.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.018000000000000002;0.0;0.0;0.0;0.0;251.0;1488;1506;0
0.21;0.0;0.42;0.0;2.54;0.0;0.0;0.0;0.0;0.0;0.0;1.05;0.0;0.0;0.0;0.0;0.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21;0.0;0.63;0.21;0.0;0.0;0.0;0.0;0.21;0.0;0.0;0.0;0.0;0.0;0.21;0.0;0.0;1.27;0.0;0.0;0.0;0.0;0.0;0.21;0.027999999999999997;0.115;0.0;0.0;0.0;0.0;2.457;45;258;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.13;0.0;0.0;0.0;0.136;0.0;0.0;0.0;0.409;1.837;12;68;0
0.13;0.26;0.52;0.0;0.26;0.0;0.13;0.0;0.0;0.39;0.13;0.13;0.13;0.0;0.26;0.13;0.0;0.78;0.39;0.13;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.366;0.0;0.04;7.138;149;1235;1
0.0;0.0;0.84;0.0;0.84;0.0;0.84;0.0;0.0;0.0;0.0;0.0;0.84;0.0;0.0;0.0;0.0;0.0;2.54;0.0;1.69;0.0;0.0;0.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.38799999999999996;0.0;0.7759999999999999;0.129;0.0;10.375;168;249;1
0.0;0.0;0.0;0.0;2.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.76;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;11;20;1
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.87;0.0;0.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.478;0.0;0.0;0.0;0.0;1.3330000000000002;4;28;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42;0.0;0.42;0.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.52;0.0;2.94;0.0;0.0;0.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.84;0.0;0.0;0.0;0.0;0.129;0.0;0.129;0.19399999999999998;0.0;1.859;20;119;1
0.0;0.0;0.0;0.0;0.0;2.3;0.0;0.0;0.0;0.0;0.0;0.76;0.76;0.0;0.0;0.0;0.0;0.0;2.3;0.0;1.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8290000000000001;0.0;2.766;0.8290000000000001;0.0;5.607;25;157;1
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.27;0.0;0.0;0.0;0.0;0.0;2.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.052;2;20;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.75;3;7;0
0.61;0.0;0.0;0.0;1.22;0.61;0.61;0.0;0.61;0.0;0.0;1.22;0.0;0.0;0.0;1.22;0.0;0.0;5.52;0.0;0.61;0.0;0.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.184;0.0;0.8290000000000001;0.0;0.0;4.45;34;89;1
0.98;0.0;0.32;0.0;0.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.98;0.0;0.0;0.65;0.0;0.0;3.6;0.0;3.93;0.0;0.32;0.65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.529;0.41100000000000003;0.0;3.964;132;222;1
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;5;0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.81;1.62;0.0;0.0;0.0;0.0;0.0;1.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.125;3;18;0
0.0;0.1;0.62;0.0;0.31;0.0;0.1;0.0;0.2;0.62;0.1;0.62;0.41;0.0;0.0;0.1;0.1;0.2;3.43;0.1;1.66;0.0;0.1;1.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.611;0.264;0.049;3.7939999999999996;69;702;1
0.58;0.0;0.19;0.0;1.75;0.39;0.58;0.0;0.0;0.19;0.39;0.78;0.39;0.0;0.0;0.58;0.58;0.58;4.29;0.0;0.39;0.0;0.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.39;0.0;0.0;0.0;0.0;0.271;0.0;0.067;0.135;0.0;3.015;21;190;1
0.0;0.33;0.33;0.0;0.66;0.0;0.0;0.33;0.0;0.33;0.0;0.33;0.0;0.0;0.0;0.66;1.0;0.0;1.0;0.0;0.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.109;0.0;0.054000000000000006;2.825;34;113;1
1.01;0.33;0.5;13.63;0.0;0.67;0.0;0.16;1.34;0.33;0.0;0.67;0.0;0.16;0.0;0.5;0.0;0.16;2.02;0.33;0.84;0.0;0.0;1.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.204;0.0;0.613;0.22899999999999998;0.051;9.652000000000001;151;888;1
0.25;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.25;1.0;0.25;0.0;0.0;0.0;0.0;0.5;3.0;0.0;2.75;0.0;1.25;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18100000000000002;0.0;0.40700000000000003;0.997;0.0;3.417;49;270;1
0.0;0.0;0.0;0.0;0.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44;0.0;0.0;0.0;0.0;0.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9010000000000002;33;398;0
0.0;0.0;0.0;0.0;0.0;0.57;0.0;0.0;0.0;0.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.86;0.0;0.0;0.0;0.0;0.0;4.58;0.0;0.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.57;0.0;0.0;0.0;0.0;0.0;0.85;0.0;0.85;0.0;0.0;0.0;0.14400000000000002;0.192;0.096;0.0;0.0;0.0;2.306;19;203;0
0.0;0.0;0.32;0.0;0.65;0.65;0.32;0.32;0.0;0.0;0.0;0.32;0.32;0.0;0.0;0.32;0.32;0.0;2.28;0.0;3.25;0.0;0.0;0.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.32;0.0;0.0;0.0;0.0;0.105;0.0;0.0;0.157;0.0;1.494;10;139;1
